restaurant_id,date,review_id,stars,text,Sentiment
tr867,1/8/2011,revtrain20503,1,"I don't know if it was an off day or the time of day or what the issue was, but I didn't like these pretzels. I had been wanting to come by here for years and finally made it in. The amount of salt on these things was ridiculous. I like salt on pretzels, but this one had too much. After scraping off most of the salt, I went back to the pretzel. It was rubbery, cold, and difficult to get into manageable bites. Think of those microwave pretzels you get from Sam's or Costco. Now overheat one of those pretzels and put it in the refrigerator for an hour. THAT is what my five pretzels were like. I disposed of most of what I bought as inedible.



I am going to try one more time and stop in at opening time to see if that makes a difference.",negative
tr867,6/1/2011,revtrain20504,4,Again - this joint is great-  I love the Cheddar and jalapeno - for only 1 dollar it is as cheap as eats get.  You can get a full lunch for $3.25-  Like the fresh pretzel with parm as well as the plain-  not a fan of the cookie and other baked good but other seem to buy them.,positive
tr867,7/10/2011,revtrain20505,5,"What a gem. What a treasure. I don't think there are truly enough adjectives to describe this place. The Pretzel Shop is just one of those places you as a Pittsburgher need to go and try out and it's definitely a place for a tourist to visit as well.



Being located in the South Side I kind of feel that it gets masked by the 100's of bars which in a way makes it all the more better. It's one of those places that gets better each time you go. It's pretty small so it's easy to miss it but once you walk through those doors it's like your hit pretzel wonderland.



My personal favorite is the ham and cheese pretzel sandwich. A pretzel sandwich with real ham, not lunch meat ham, I'm talking Easter Sunday ham. I also love that they heat it up for you. If you're a turkey fan, they have those too. In addition to that they've got your traditional pretzel as well as many other flavors. You really have you pick of many delicious pretzel treats. 



If you happen to go soon, pick me up their veggie pizza on a pretzel. I've been dying to try it. Just make sure you take cash since they don't take credit/debit cards.",positive
tr867,1/19/2012,revtrain20506,5,"Four years after moving to NYC, this is one of two Pittsburgh spots I still yearn for daily.  (The other is Mad Mex.)  I've never tasted another soft pretzel that even comes close.  Dense, salty, doughy, just-barely-underbaked perfection.",positive
tr867,3/19/2012,revtrain20507,5,"I felt like The Pretzel Shop and I were star-crossed lovers of some sort. Any time I was ever in the southside and found I was craving some salty-carb action it always seemed to be closed. I would shake my fist at the sky and wonder who wouldn't ever let me have delicious warm pretzely snacks.



Then on a chilly but clear Friday I was finally able to make a lunch dash! I grabbed two of the smaller bacon parm pretzels and luckily had some cash on me, as it's a cash only place. 



While on the salty side, they were DELICIOUS. They weren't warm but it was nothing a quick trip to a warm oven or the microwave wouldn't cure.



If you're in the southside around lunch time, and you want to grab a quick snack or meal make sure to stop here.",positive
tr867,6/1/2012,revtrain20508,5,"This is basically as good as it gets for a pretzel shop and that's not a bad thing! This place has really taken a creative spin with soft pretzels..they offer all different kinds of flavors and sandwiches..I ordered a breakfast pretzel and it was alright..as a Philadelphia native, I think maybe I'm inclined to enjoy a pretzel by itself rather than topped with a mess of goodness. :) That's just me. Oh..this place was dirt cheap too..I gave her a $20 and got back like $16 and change for 2 pretzels and a sandwich..I was like wait..what? lol",positive
tr867,6/3/2012,revtrain20509,5,"Goodness. The shame. I've lived in the South Side for almost two years and just recently made my first venture to The Pretzel Shop. I picked the best day possible - National Pretzel Day - so I got a handful of extra pretzel nugs tossed in my bag as a treat. Score!!! 



I'm a pretzel junkie, and these delightful little nibbles from the pretzel Gods totally hit the spot. They reminded me of the mall pretzels I used to get; I think the name of the place was ""Hot Pretzel"" (real original, right?) only a little softer and a bit more yeast-y. 



They have far more than pretzel nuggets (twists, sandwiches, flavored, traditional), but I got enough to carb out for the day for a whopping $2 or so. 



And with that, I've sold myself on a return visit tomorrow.",positive
tr867,6/13/2012,revtrain20510,5,Best pretzels in Pittsburgh! They use an Old World recipe and bake the pretzels in a traditional open hearth brick oven. Be sure to get some pretzels after they come out of the oven and are still warm - so good!,positive
tr867,6/18/2012,revtrain20511,4,"I may be a hypocrite slightly.  I talk about how much I hate sandwiches.  But I think the epidemic in boring sandwiches turned me off.  I've been meeting more and more unboring sammies lately, which has made me actually start to crave them!



I had wanted to stop into The Pretzel Shop for a while and had heard they also serve sandwich and not just pretzels.  They actually have a whole case full of sandwiches and sides.  I opted for the turkey sandwich with horsey dressing on a pretzel bun (dah!).  



That pretzel bun... AMAZING!  It was so moist and doughy, and not too salty (which I hate about regular ones).  I also loved the tangy dressing.  It honestly made me want to come back and buy up the whole store of pretzels, that bun was so good!  You could probably buy the whole store for $20 everything is so cheap, cheap, cheap!



I'll be back now for my new pretzel sandwich habit, and probably a developing pretzel habit.  All thanks to The Pretzel Shop!",positive
tr867,7/8/2012,revtrain20512,5,I grew up in Pittsburgh but now live in Texas. I always look forward to making my regular trip to The Pretzel Shop. Pick up 30 pretzels and I am good for two weeks. These pretzels are a Pittsburgh staple. Make sure to try the back entrance for a hot baked pretzel!!!,positive
tr867,7/19/2012,revtrain20513,4,"Definitely a unique location. If you are feeling adventurous, then you may want to try a pretzel sandwich. The first time I ordered a pretzel sandwich I was completely surprised by the sight. I thought I was going to have an ordinary sandwich with some sort of golden crusted bread; I was very wrong. The bread portion of the sandwich was a pretzel cut in half. The key to a good experience is figuring out how to hold the sandwich so that the contents do not fall out.",positive
tr867,7/24/2012,revtrain20514,5,"My favorite place by far on Carson Street.  I really don't know where else one can find perfect (not the greasy mall kind) pretzels for 50?› a piece.  You can get real full off these things with a drink for less than $5.00.  Since pretzels are one of the few things I can never get sick of, I don't know what I'd do without this place.  They also have cheap dessert type foods that are alright:  nothing gourmet, but they work.  Plus, a ton of pretzel sandwiches which I have yet to try.



The only slight problem I have with the Pretzel Shop is the hours, as they never stay open past six o clock.  Other than that, I see no reason why any pretzel lover would avoid this place.",positive
tr867,8/26/2012,revtrain20515,5,Mike W. As a life resident of Pittsburgh I grew up eating South Side pretzels outside of Mt. Oliver pool being sold out of a wicker basket.Now I can not go thru South Side without stoping.Not only did I bring my kids there I now enjoy brining my grandson.The pretzel Shop is a must visit frequently.8,positive
tr867,10/20/2012,revtrain20516,2,"I know that I'm in the minority... but I really do not like The Pretzel Shop. My co-workers often pick up pretzels from here for birthdays or other office events, and everyone spends the morning raving about how delicious the pretzels are and how they cannot stop eating them. Am I missing something? I just sit quietly at my desk and raise an eyebrow at all this chatter. I've had them at least 5-8 times and cannot say that I've ever enjoyed them. The regular pretzels are either over or under salted (not sure if that is a preference the customer can select or if it's just random), and the cinnamon sugar just taste strange. They often taste very soggy, too, like they were bagged when still too warm. Occasionally, co-workers pick-up the ""cheese"" sauce. This stuff looks like a melted yellow crayon. I love all types of cheese, but this looks and tastes terrible. Yes, I'm being blasphemous towards a Pittsburgh tradition, I know, but I'm sorry, I'd much rather get a pretzel from Hofbrauhaus or even Auntie Anne's in the mall.",negative
tr867,1/25/2013,revtrain20517,5,"The best pretzels in town!



When any of my coworkers has to go near the South Side they stop by and get a big bag of pretzels to share with everyone in the office.

Not only you get salted or unsalted pretzels but they also have stuffed pretzels and even pizza pretzels. A great place to stop by for a quick and economical lunch/dinner/snack.

Here you get quality and price. Don't be fooled by imitations. This place has been open for decades; there's a reason for that.",positive
tr867,2/18/2013,revtrain20518,4,"Ordered a chipotle turkey pretzel sandwich. Cash only. $4 with tax. They'll ask if you'll want it warmed up or cold, get it warmed up with all the fixings. A bit messy and they did not include a napkin in the to-go bag so make sure you grab one. Other than that the pretzel was everything I imagined it to be - salty and soft which went well the turkey, tomatoes, lettuce and chipotle sauce.",positive
tr867,4/18/2013,revtrain20519,4,I've been getting pretzels here since I was a little kid and they have always been amazing!,positive
tr867,5/20/2013,revtrain20520,5,"This place is staple and one that I frequented when I lived in Pittsburgh.  The pretzels are always fresh, delicious, and inexpensive. They have a veggie pizza (on pretzel) that is amazing and pretzel dogs. They also have a wide variety of flavors for their pretzels and dipping sauces. When I visit, this is one of the ""must-go"" places for me.



You can't go wrong with The Pretzel Shop/",positive
tr867,7/8/2013,revtrain20521,5,"I've been going to the Pretzel shop for decades. DECADES! I used to go to the back ""door"" where the oven is and get the fresh out of the oven pretzels that would burn your hand even through the bag. These are amazing. They've been supplying all of Pittsburgh their soft pretzels since I can remember! A  bag of these taken to give out at work will make you a hero and not cost you an arm and a leg. 



My daughter lived on the Southside and while we were gutting her house and remodeling, I'd stop here every weekend and order our lunches. The sandwiches are KILLER. You haven't lived till you've had the hot dog wrapped in pretzel dough. And for $1.75 you can splurge for a couple and live like a king! The sausage pretzel sandwich heated while you wait so that it's super tasty is another clear winner! So too is the meatball sandwich roll - for $2.45? Are you kidding me??? A great place to get great food (more than pretzels!) at an outrageous price! You'll love it!



Oh yeah, they have pretzels too - flavored ones if you like. How about jalapeno, Cajun, garlic, or parmesan bacon? Spectacular!! But here's a tip, the BEST thing in here is NOT the pretzel. It's the baked goods. Their chocolate gobs are what your mother wishes she could make. Off the chart. Get two - and not to share! You're welcome.",positive
tr867,7/23/2013,revtrain20522,5,"This is South Side's gem. I have been eating pretzels from here since I was a kid. Not only do they have awesome pretzels, but they make really good sandwiches as well. Prices are decent and it always feels good supporting local businesses.",positive
tr867,8/19/2013,revtrain20523,5,"My Saturday errand-runs just wouldn't be complete without stopping here. The plain pretzels themselves are delicious, but when can have sandwiches it's to-die-for!



 I've had the chicken club, the veggie pizza, the chicken parm roll (!!!) & even their pasta salad & I've always been satisfied! Their pretzel sandwiches are usually $3.50 (score!!!) & they have all types of variety.. even gyro!



BUT my favorite and choice most of the time would be the breakfast ones! goodness that's perfect even at 2pm. I always make sure to bring Bobby a sandwich home for after work because he can't miss out- it's not fair! 



Update:: Bobby's officially had the Pretzel Shop experience! We don't even care that we have to sit on a random person's stoop for 2 min to scarf it down ;)



**They also have a load of different types of cookies and sweets.. & if you thought the pretzel sandwiches were easy on your wallet, wait till you see the cookie prices!! Buy a Pretzel Shop shirt to be super cool walking through the Burgh!",positive
tr867,8/24/2013,revtrain20524,5,"Although I pass this place everyday, I limit myself to only stopping once or twice a week. If there is an open parking spot in front of the shop, my car seems to always pull in on its own.



Over the years, I think I have tried every sandwich here and they all taste great. My personal favorite is the hot dog pretzel. It is a party in our mouth!



Lately, I've only been getting regular pretzels. At 50 cents a piece, how can you go wrong? If you don't like a lot of salt, make sure to tell them ""light salt"". Lunchtime lines can get a little long and remember they only take cash.",positive
tr867,10/18/2013,revtrain20525,4,small shop with lots of choices.  Sandwich's are very good.,positive
tr867,10/22/2013,revtrain20526,4,"This place makes some good chewy pretzels and the prices are ridiculously reasonable.  I liked the pretzels so much that I ate 5 of the 6 I bought within an hour...I was trying to save them for later, but things like this happen when food is addictive and good.",positive
tr867,11/15/2013,revtrain20527,3,"Quite a disappointment for us.

We went there because of all the great reviews here. The plain pretzels were pretty good, not exceptional as they had been sitting there for a while and not warm but at least they were not greasy like some other mall pretzels can be. Unfortunately the pretzel sandwiches were disappointing. The have all the sandwiches pre- assembled  in the display case and when you order them they microwave them-- which heat them up but made everything soggy. The sausage in my breakfast sandwich was very salty. We were expecting a family version of Bruegger's Bagel or Panera, well this place is not as good. The price, however, was unbeatable in the Southside area. The two of us had a filling breakfast for under $10 though you do get what you paid for. We will not go back and will not recommend it to others.",positive
tr867,12/3/2013,revtrain20528,5,Get me early cuz they go quick! If you get them while they are hot you'll be hooked for sure! Best soft pretzel anywhere!,positive
tr867,12/18/2013,revtrain20529,5,"These are the best pretzels in Pittsburgh.  Period.  It's tough to walk by and not pick up some pretzels to take home.



I recently used them to help cater a holiday party.  a.) It was only $20 for 50 freakin' pretzels.  b.) They had the order ready on-time.  c.) The pretzels were great as left-overs days later.  Win all around.",positive
tr867,1/8/2014,revtrain20530,3,"I heard about this place when I moved to Pittsburgh and everyone said that you had to go there and get Pretzels. Well I did and I don't see why everyone likes it so much. 



Don't get me wrong the Pretzels are good, but it's not life altering in anyway. 



My major beef with this place is their breakfast pretzel. It's like a salty sweet soft pretzel that is meant for breakfast. I think they are kind of gross. They seem to use regular table salt and sugar and the salt over powers the sugar and just tastes like a really salty soft pretzel. Which in my mind is not good for breakfast at all. 



When people at work get them and if I'm really hungry I have to say to myself before taking a bite ""salt...it's going to be salty"" and then take a bit. Else it takes me by surprise every time. 



Maybe I'm wrong, so try it for yourself",positive
tr867,3/18/2014,revtrain20531,3,"It was really cheap, but just didn't do anything for me when I got the pizza sandwich on a pretzel, of course. Maybe I'll go back and get their regular pretzels.",positive
tr867,4/23/2014,revtrain20532,5,Best pretzels in the Burg!,positive
tr867,7/10/2014,revtrain20533,5,"This place is a pittsburgh MUST. I have been coming here for a long time and it just keeps getting better and better. My favorite item of theirs is their cinnamon sugar pretzel-- it is the best around. Their pretzels are soft and it is obvious that they are fresh. Their veggie pretzel is amazing- they have a ton of pretzel sandwiches which are awesome for lunches. Their mini pretzel pieces are so good and super cheap. Their baked items are incredible too! In the fall, I bought soft pumpkin cookies with white icing and they were literally the best pumpkin cookies I've ever had. I walked in the other week and they just had taken out tomato basil pretzels from the oven- oh my goodness... The mozzarella cheese was still melty and the tomatoes were hot- incredible. They also have an adorable back door with limited hours where you can purchase anything from the store plus bags of broken pretzels for a low price. I can go on all day about this place, it's perfect. They are super affordable and always are delicious!",positive
tr867,7/13/2014,revtrain20534,4,"One of my favorite things about the pretzel shop is it's homey feel. They've got lots of funny signage about not using your cell phone in the store. Love it!



The pretzels are VERY salty and typically served cold. So if you're not into that, you're not going to like it. You can't beat the price. I often times find myself craving a pizza pretzel, which I believe is only $1.75. They're so good. It's a small portion, which some people complain about, but what else could you expect with price? I think it's more than what you pay for, though. Definitely a good value. 



My only complaint is the hours of operation, but with a small, family owned shop, I guess short hours can be expected.",positive
tr867,7/26/2014,revtrain20535,3,"I came here today on a bike ride and picked up a grilled chicken pretzel sandwich with American cheese, lettuce, tomato, and ranch dressing for lunch.  The pretzel ""bread"" of the sandwich was wonderful--very chewy, savory, and delicious.  The fillings, on the other hand, did not impress me--while filling, they were bland and flavorless. The sandwich was also quite messy to eat, since some of the cheese and dressing had leaked out of it, despite its being wrapped up, and continued to leak as I was eating it.  Usually, two napkins is sufficient for me, but this is one of the few times I wish I'd picked up more of them.



In addition to my sandwich, I picked up a peanut butter chocolate chip cookie, which, though small, was tasty and full of chocolate chips.  Together, the sandwich and cookie cost a whopping $4.40 (take that, Subway!).  Service was friendly and efficient.



Based on the quality of the pretzel and the cookie, I'd come back here.  Next time, however, I think I'll try one of the regular pretzels, or perhaps a pizza one.  3.5 stars.",positive
tr867,7/30/2014,revtrain20536,5,"One of my favorite places in the South Side! The pretzels are delicious and the workers are so nice. Best time to get there is super early in the morning. If you drive around to the back ally  behind the building you can catch them right after the pretzels are taken out of the oven. 

So many great memories of driving down and picking up some pretzels before an early morning road trip.",positive
tr867,7/30/2014,revtrain20537,5,"Only 50 cents for a warm and soft pretzel--worth every penny! The pretzel shop is such a charming little place that is perfect for grabbing a quick snack or light lunch. There are original salted pretzels (50 cents), flavored soft pretzels ($1), pretzel sandwiches ($3) and various fresh pastries. Cheap and delicious all in one package! I highly recommend giving this place a try if you're a carbs lover in the Southside area!



Also as a side note, they will heat up your pretzel if you request them to. Warm pretzels are the best!",positive
tr867,8/4/2014,revtrain20538,1,"Here's the truth. There is no inside seating, and the outside seating is limited to two small tables on a noisy, high traffic street. The pretzels were all cold - even the ones we asked them to heat. Service was also ""cold"" and unhelpful, and the cashier seemed as though we were bothering her by asking questions.



I had a chicken salad sandwich on a pretzel bun ... Nothing special. My husband had a cheeseburger roll that was cold, even though he asked that it be heated.  We had to ask for dipping sauce as it was not offered to us.



This is a place to maybe pick up some pretzels to take home and heat up ... Definitely not a lunch place as some have suggested.",negative
tr867,9/10/2014,revtrain20539,5,Love this place! Inexpensive. Great for a quick snack mid day. And they have a huge variety of items on their menu,positive
tr867,10/7/2014,revtrain20540,5,Wonderful place. They gave a donation to our fundraiser. Great owners and delicious pretzels.,positive
tr867,12/22/2014,revtrain20541,5,"I don't go here as often as I used to, which is a shame.



The Pretzel Shop is another Pittsburgh Institution. Made on the premises in large quantities, you can also buy a ton for very little. It makes places like Auntie Anne's look like amateurs. The pretzels taste great, and taste even better when you take home a full bag of 'em to eat later.



The sandwiches I've had here have been enjoyable as well. I usually get the sweet sausage pretzel sandwich or the open faced veggie pretzel. They're both tasty faves and I never had one of either that I felt was not up to scratch. The various cookies and other pastries they sell here are also quite good.



I've never seen The Pretzel Shop not busy. When I've gone in and it's been relatively empty, it only took about ten seconds before there were four or five people behind me. I've based trips to the South Side specifically to go here. It's one of a kind and deserves its reputation. Now if I can just get back to regular trips there once again.",positive
tr867,1/1/2015,revtrain20542,5,"I've heard great things about this place! However, when we got there it didn't look like anything special, so we just got 4 regular pretzels (60 cents each!!) and went home. This was quite possibly the best pretzel I have ever eaten in my life. And it was cold. I wanted to drive back and get more! I definitely recommend this place if you love a quality pretzel.",positive
tr868,8/13/2008,revtrain20543,3,"Greasy cheap chinese food. Ordering was a bit confusing. It seemed like there's about one employee who speaks English. You get a big styrofoam box of whatever meat and vegetables you order, with a lot of rice underneath. Everything runs around five bucks. So lots of bang for your dollar. Food was prepared pretty quick. I certainly wasn't wowed by the food, but it was fine. If I was drunk it would probably have been revelatory. Food was expectedly Americanized. The decor is kind of dumpy. But this isn't a place you go for atmosphere anyway.",positive
tr868,11/30/2008,revtrain20544,3,"If you're looking for greasy Chinese delivery, look no further.  Two pad thais and two egg rolls came to less than $20.  The pad thais were huge and left more than enough for next-day lunch leftovers.  The egg rolls were pretty greasy but hit the spot.  Not the greatest food I've ever eaten, but sometimes a girl just needs some really greasy noodles.



Delivery available through Meals Delivered. and Campus Food.  (Campus Food is cheaper.)",positive
tr868,4/2/2010,revtrain20545,1,"On my way home from work, I always walk by this place and I always see people walking into here.  So I decided to give it a shot and see what's up.  I'm not a health freak or a food guru nor am I picky about food but this place is just plain bad.  The $5/meal is pretty decent until they charge you an extra $2 for lo mein instead of rice.  But the biggest thing that bothers me is the huge puddle of oil that the food sits in.  Again, I'm not a health freak but eatting this food just made me feel guilty.  With every bite, I think about getting a heart attack at 27.  There's as much oil as there sauce and you see the thick oil floating above. don't expect a fantastic dining area either.  it's dark and feels icky.  



I've had my fair share of cheap chinese food, and this is probably the worst I've tried.",negative
tr868,6/23/2010,revtrain20546,1,"Every time I get take out, I swear  I'm never going back but I work at a hospital in Oakland so if I don't take something to eat I need to find something quick. Szechuan has a scopious menu and I've ordered quite a mix. The portions are massive (with more rice than entree so I always order without it), the tofu is always overfried, sauce is greasy and too salty (even for me & that's saying alot), and the food always tastes fishy. 



After rereading this I have come to the final decision to never step foot in this dingy establishment ever again. I don't care how quick & cheap it is.",negative
tr868,10/9/2010,revtrain20547,4,"Okay, for what Szechuan Express is, it succeeds. I'm giving it four stars because I like cheap, greasy Chinese food, and this was my favorite place for it as a Pitt undergrad. I go back every time I'm in Oakland, and I get the tofu and broccoli with garlic sauce, and I am content. Yes, it's a ton and a half of rice, but the sauce is delicious, and you get plenty of tofu and broccoli for, you know, a week. Food comes quickly and it's always hot.

There's a cooler with cans and bottles of everything, there's plenty of seating, and the same dependable crappy music is always playing. And for all these bad reviews, there are always people there. Like I said, whenever I visit Pgh, I stop at Szechuan Express for a solid block of Chinese food.",positive
tr868,10/11/2010,revtrain20548,4,"My mom from Taiwan who has been in the hospital for a week had a craving for outside food yesterday so she sent me to Szechuan Express for the Roast Duck Noodle soup. 



A bit surprised they used rice noodle, but my mom loved it. For less than $6, two containers (quart and a half?) of soup that really tasted home made with duck and a lot of cabbage. 



I had the crispy shrimp plate (107) earlier in the day which came out like a sweet and sour dish which isn't my cup of tea but it was crispy and well made in good quantity with a ton of rice.



Fast, fast service, Taiwanese mom approved...",positive
tr868,11/18/2010,revtrain20549,5,"My favorite chinese place of all time... GOd i miss this place, my favorite place to go when i was in college.  Good price, good portion, perfectly flavored( not too sweet, greasy)

Would love to stop by someday soon!!",positive
tr868,1/24/2011,revtrain20550,4,"What makes this place so amazing?  The $8 meal that will last two or more days?  The insanely fast service?  The fact that there are undoubtedly better Chinese restaurants but *something* makes you keep coming back?  Perhaps the world will never know!  But what I do know is that whenever I get a craving for Szechuan Express, it will not subside until I'm sated with a vegetable roll and - my current favorite - General Tso's tofu.



I've been grabbing food here for around 10 years and have never had a problem.  I'm very picky when it comes to chicken - if there are any ""bits"", I won't be coming back.  But I've always had perfect meat here.  I only recently tried the tofu and while it's not the best, it's still decent.  It's not too chewy and soaks up the sauce but doesn't turn into a sponge.  The General Tso's sauce itself is tangy and, yes, quite greasy.  But sometimes that's just what hits the spot!  You get a choice of steamed or fried rice; I always go with steamed.  I *think* you can ask for brown, but I always get the default white.



If you're looking for quick, cheap, filling Chinese without any frills, get ye to Szechuan Express!",positive
tr868,3/30/2011,revtrain20551,1,"My girlfriend and I have ordered from here twice and she has gotten sick both times. I have been OK, but the quality of the food is definitely in the ""cheap"" category so those with sensitive stomachs need not apply.",negative
tr868,7/22/2011,revtrain20552,3,"Szechuan Express is a solid place for cheap, quick, Chinese food. It looks exactly like the hole-in-the-wall places that line Clemente Street in San Francisco.  Just walk up to the counter, place your order, then take a seat or wait around to carry out. 



The food here is not gonna blow you away with high quality or uniqueness, but for $5 it will surely fill you up. The garlic sauce tastes very similar to the chili sauce, but again, for $5 don't bring in unrealistic expectations. Its a bit grungy inside, so if you need it to be super clean to eat somewhere then maybe you should choose another spot.



A couple good dishes are: beef noodle soup, double cooked pork, and chicken with garlic sauce. 



The staff is extremely friendly too. I usually stop in around 2 a couple days a week for lunch and the dude who works there is always laughing and having a good time with the customers.",positive
tr868,1/12/2012,revtrain20553,2,"We ordered take-out from this place and the only plus was that it came pretty quickly. Other qualities of the food included being too salty and too much sauce. Pretty cheap too - we ordered online and we were able to order something free for every $10 you order, but this is not good enough for me to go back to this place again.",negative
tr868,4/1/2012,revtrain20554,1,Inedible General Tso chicken. I will never go back here.,negative
tr868,7/16/2012,revtrain20555,3,"This is my roommate from China's favorite Chinese restaurant in Oakland. He says they prepare the food like his mother did, but he also mentioned that he doesn't think his mother's cooking is that good. There is a rumor that Szechuan favors Asian students which seems to be true according to my roommate who was able to order meals after hours.



Based on my experiences, the food quality and preparation time were on par with the other American style Chinese restaurants on the corner of Oakland Ave and Forbes. Szechuan is a little cheaper but the entree typically consists of a little less meat.",positive
tr868,8/18/2012,revtrain20556,2,"I recall walking in and standing right in front of two employees who just continued their convo while I patiently waited to be served. Finally after at least 5 minutes I was addressed and I placed my order. I couldn't tell if the server was unfriendly, if it was merely a cultural thing, or if he just had trouble understanding me. Anyway since I'm giving the benefit of the doubt here, I increased my ranking by one star.



I ordered the beef noodle soup and it was terrible - too spicy and the beef had a weird taste to it. Usually after I leave establishments one of the employees will either say thank you, have a good day or something, but not in this place.



A few things to take into account are that the employees were college age and it was pretty close to closing time so that could have impacted the level of service. All in all I just did not enjoy my experience and I won't be returning.",negative
tr868,9/8/2012,revtrain20557,5,"It's cheap, it's fast, it certainly is not fancy; but this is as good as it gets.  



You want good asian, go to a place frequented by lots of people of european descent.  If you want autenticity go to the place that is packed with asians.  This is a Pitt/CMU tradition, and the heart of ""Asian Alley"" on Oakland Avenue.



There is no decor, it's packed in, and certinaly could use some renovations.  Save the complaints for a different style.  This is 100% authentic Szechuan chinese, and you should appreciate the complexity and style of the food served here.",positive
tr868,11/4/2012,revtrain20558,1,Not worth it...,negative
tr868,3/8/2013,revtrain20559,5,"Great food, great prices. It's really fast and you don't even need to call your order in.",positive
tr868,3/21/2013,revtrain20560,2,"Fast, cheap...for a reason.



All their dishes are swimming in a combination of grease, sauce, salt, oil, and god knows what else. Of course I wasn't expecting authentic Chinese food, but this wasn't even good Americanized Chinese food. This was one of the few restaurants that messed up Chinese food. My friend I went here with got sick off the stuff, I wouldn't recommend trying this place if your stomach can't handle it.  



I got the vegetable delight with garlic sauce and my friend got the shrimp lo mein.  The dishes are hard to mess up but somehow this place accomplished it.  In my vegetable delight there was way too much cabbage stem and not enough of anything else. 

My friend's noodles were bathed in soy sauce, she tried to sequester it into one pocket but to no avail for it pooled over to the other compartments. 



One good thing about this place is that there is a HUGE selection. The walls are covered with their menu so that's a positive. However, the prices and selection are still not tempting enough to make me go a second time.",negative
tr868,6/25/2013,revtrain20561,4,Yum GOOD cheap Chinese food... Mmmmmmm,positive
tr868,8/6/2013,revtrain20562,1,"Literally a shish hole. Yes it's cheaper than all the other asian food places in Oakland, but what I paid for was barely edible. How about you give me $5 and I'll give you a plate of lard. 



Will not come here again! Spend the extra 50 cents and cross the street to Taiwan or Sushi Boat for more decent food.",negative
tr868,9/10/2013,revtrain20563,4,"As a broke college student this place is a god-send.

It is cheap chinese food close to my apartment, I have tried their general tso's tofu and their tofu pad thai. 

Both around $6 and both pretty greasy.  What concerns me is how fast the food comes out, in less than 5 minutes I have gotten my food.  

It is a good place to have once a week, more than that its just plain disgusting. 

I'll keep going there while I am attending Pitt because its a tolerable place to eat",positive
tr868,4/4/2014,revtrain20564,1,"It's so bad. I order a Chinese egg soup noodle. However, the shrimp is so small and not fresh. The tomato and vegetables like uncooked. It seems like they are hurry to let u done.",negative
tr868,4/13/2014,revtrain20565,3,"yes I was a poor college student. some days i had spare change and this is the cheapest spot to go for chinese in Oakland. the place is dark and gloomy, covered with pictures and menus of foods but long and behold the food comes out within 5 minutes. yes, the food comes out looking like it should be for pigs BUT hey when you're hungry their to-go boxes are filled to the top (sometimes overfilled that the sauce leaks out) everything on the menu is great except the noodle bowls there's too much noodles and bland broth",positive
tr868,5/8/2014,revtrain20566,3,"I am a big fan of a smeggy Chinese takeout and this place fits the bill. You get a big portion of hot food, real quick. There are numerous dishes that I have had that have been pretty meh but after a few attempts I found some dishes that are exactly the kind of Chinese artery clogging that I want some times.",positive
tr868,5/10/2014,revtrain20567,3,"I like Szechuan Express for reasonable prices but you get what you pay for. Pad thai was cold, the meat smelled and it was bland. I liked crab rangoon filling but its fried-bread was quite stiff, hurt my mouth while going for it, could have been softer like you get at PF Chang, but anyway it was good enough not all bad like pad thai. One recommendation though, Singaporean Lo Mein. It was really good, spicy and flavorful.",positive
tr868,6/7/2014,revtrain20568,4,"Really quick, cheap and delicious! I got a tofu and rice dish. Large portion, not greasy and very delicious!",positive
tr868,7/7/2014,revtrain20569,4,"Try the authentic menu!



I have to admit, the first time I tried this place, I didn't like it.  The huge portions and low price was great, but the food was mediocre. But that's because I ordered from the americanized menu.  



If you want great General Tso's chicken, go elsewhere. If you want more authentic chinese food, turn your head to the left and read the fine print English translation of their authentic menu. It is absolutely fantastic, and hard to find this type of food in the Burgh.",positive
